# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000109171.15	SLAIN2	protein_coding	1398	704	695	16.3895	4.7041	4.6527
ENSG00000109180.15	OCIAD1	protein_coding	9339	4791	4819	146.4613	42.0372	41.5777
ENSG00000109181.12	UGT2B10	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000109182.12	CWH43	protein_coding	82	43	39	1.9492	0.5595	0.5534
ENSG00000109184.15	DCUN1D4	protein_coding	2648	1371	1278	25.6738	7.3689	7.2883
ENSG00000109189.13	USP46	protein_coding	1936	977	959	16.0906	4.6183	4.5678
ENSG00000109193.12	SULT1E1	protein_coding	1	0	1	0.0355	0.0102	0.0101
ENSG00000109205.16	ODAM	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000109208.5	SMR3A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000109220.11	CHIC2	protein_coding	1087	539	559	65.1746	18.7064	18.5019
ENSG00000109255.11	NMU	protein_coding	337	167	170	25.5527	7.3341	7.2540
ENSG00000109265.14	CRACD	protein_coding	1411	691	721	15.4653	4.4388	4.3903
ENSG00000109270.13	LAMTOR3	protein_coding	4113	2045	2068	73.0231	20.9590	20.7299
ENSG00000109272.4	PF4V1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000109320.13	NFKB1	protein_coding	1515	751	773	17.6131	5.0553	5.0000
ENSG00000109321.11	AREG	protein_coding	6	2	4	0.2701	0.0775	0.0767
ENSG00000109323.11	MANBA	protein_coding	1227	641	586	7.7246	2.2171	2.1929
ENSG00000109332.20	UBE2D3	protein_coding	16726	8316	8446	123.1112	35.3352	34.9490
ENSG00000109339.24	MAPK10	protein_coding	2303	1194	1219	3.9945	1.1465	1.1340
ENSG00000109381.20	ELF2	protein_coding	1812	910	902	15.6494	4.4917	4.4426
ENSG00000109390.13	NDUFC1	protein_coding	2908	1436	1556	71.8050	20.6094	20.3841
ENSG00000109424.4	UCP1	protein_coding	5	4	1	0.2280	0.0654	0.0647
ENSG00000109436.8	TBC1D9	protein_coding	1097	556	543	13.8608	3.9783	3.9348
ENSG00000109445.11	ZNF330	protein_coding	1492	741	753	43.4942	12.4837	12.3472
ENSG00000109452.12	INPP4B	protein_coding	257	129	128	1.3424	0.3853	0.3811
ENSG00000109458.8	GAB1	protein_coding	4332	2199	2133	31.6492	9.0839	8.9846
ENSG00000109466.14	KLHL2	protein_coding	755	378	377	14.2062	4.0774	4.0329
ENSG00000109471.5	IL2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000109472.14	CPE	protein_coding	24701	12401	12301	585.4790	168.0435	166.2068
ENSG00000109475.16	RPL34	protein_coding	21903	10879	11025	477.2346	136.9753	135.4782
ENSG00000109501.14	WFS1	protein_coding	2712	1542	1578	44.4259	12.7511	12.6117
ENSG00000109511.12	ANXA10	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000109519.13	GRPEL1	protein_coding	1974	1007	968	35.9889	10.3295	10.2166
ENSG00000109534.17	GAR1	protein_coding	1213	615	600	45.6595	13.1051	12.9619
ENSG00000109536.12	FRG1	protein_coding	1391	679	713	63.3608	18.1858	17.9870
ENSG00000109572.14	CLCN3	protein_coding	7610	3785	3828	69.3023	19.8911	19.6737
ENSG00000109576.14	AADAT	protein_coding	1052	517	536	26.1861	7.5159	7.4338
ENSG00000109586.12	GALNT7	protein_coding	781	506	505	8.4822	2.4345	2.4079
ENSG00000109606.13	DHX15	protein_coding	6897	3471	3426	62.4400	17.9215	17.7256
ENSG00000109610.6	SOD3	protein_coding	2246	1082	1165	82.2812	23.6163	23.3581
ENSG00000109618.12	SEPSECS	protein_coding	658	319	339	7.7969	2.2379	2.2134
ENSG00000109625.19	CPZ	protein_coding	1	1	0	0.0214	0.0062	0.0061
ENSG00000109654.16	TRIM2	protein_coding	5791	2915	2878	26.4223	7.5837	7.5008
ENSG00000109667.12	SLC2A9	protein_coding	151	84	67	1.6843	0.4834	0.4781
ENSG00000109670.16	FBXW7	protein_coding	1999	1057	1044	13.4605	3.8634	3.8212
ENSG00000109674.4	NEIL3	protein_coding	419	204	215	10.6301	3.0510	3.0177
ENSG00000109680.11	TBC1D19	protein_coding	318	169	149	5.6813	1.6306	1.6128
ENSG00000109684.15	CLNK	protein_coding	3	2	1	0.0363	0.0104	0.0103
ENSG00000109685.19	NSD2	protein_coding	5452	2822	2639	19.8044	5.6842	5.6221
ENSG00000109686.19	SH3D19	protein_coding	2778	10684	11127	26.4588	7.5942	7.5112
ENSG00000109689.18	STIM2	protein_coding	2525	1245	1282	22.2597	6.3889	6.3191
ENSG00000109705.8	NKX3-2	protein_coding	57	28	29	1.8654	0.5354	0.5296
ENSG00000109736.15	MFSD10	protein_coding	3968	1962	2011	93.6019	26.8655	26.5719
ENSG00000109738.11	GLRB	protein_coding	811	409	402	17.6809	5.0748	5.0193
ENSG00000109743.11	BST1	protein_coding	423	236	187	10.9151	3.1328	3.0986
ENSG00000109756.9	RAPGEF2	protein_coding	2702	1369	1333	15.0475	4.3189	4.2717
ENSG00000109758.9	HGFAC	protein_coding	61	32	32	1.6357	0.4695	0.4643
ENSG00000109762.16	SNX25	protein_coding	669	351	324	9.7570	2.8004	2.7698
ENSG00000109771.15	LRP2BP	protein_coding	328	200	174	3.2946	0.9456	0.9353
ENSG00000109775.11	UFSP2	protein_coding	1936	1439	1426	51.5211	14.7875	14.6259
ENSG00000109787.13	KLF3	protein_coding	2755	1422	1395	30.0802	8.6336	8.5392
ENSG00000109790.16	KLHL5	protein_coding	3241	2004	2023	46.5790	13.3691	13.2229
ENSG00000109794.13	FAM149A	protein_coding	495	235	261	7.0132	2.0129	1.9909
ENSG00000109805.10	NCAPG	protein_coding	1050	798	809	16.0151	4.5966	4.5464
ENSG00000109814.12	UGDH	protein_coding	2925	1534	1518	53.7245	15.4199	15.2514
ENSG00000109819.9	PPARGC1A	protein_coding	221	118	104	1.5031	0.4314	0.4267
ENSG00000109832.14	DDX25	protein_coding	1843	932	930	12.3460	3.5435	3.5048
ENSG00000109846.9	CRYAB	protein_coding	185170	92086	95457	3119.7239	895.4197	885.6328
ENSG00000109851.7	DBX1	protein_coding	12	9	3	0.7143	0.2050	0.2028
ENSG00000109854.14	HTATIP2	protein_coding	159	77	82	4.2041	1.2067	1.1935
ENSG00000109861.17	CTSC	protein_coding	2044	982	1063	6.0811	1.7454	1.7263
ENSG00000109881.17	CCDC34	protein_coding	711	358	353	16.9504	4.8651	4.8119
ENSG00000109906.14	ZBTB16	protein_coding	7267	3652	3618	43.5258	12.4927	12.3562
ENSG00000109911.19	ELP4	protein_coding	886	981	910	2.4040	0.6900	0.6824
ENSG00000109917.11	ZPR1	protein_coding	4303	2133	2218	45.0715	12.9364	12.7950
ENSG00000109919.10	MTCH2	protein_coding	4702	2389	2315	120.6567	34.6308	34.2522
ENSG00000109920.13	FNBP4	protein_coding	1461	727	734	14.1763	4.0689	4.0244
ENSG00000109927.11	TECTA	protein_coding	346	158	188	3.0781	0.8835	0.8738
ENSG00000109929.10	SC5D	protein_coding	4302	2199	2105	31.6332	9.0793	8.9801
ENSG00000109943.9	CRTAM	protein_coding	14	8	7	0.3863	0.1109	0.1097
ENSG00000109944.11	JHY	protein_coding	9	6	6	0.0775	0.0222	0.0220
ENSG00000109956.13	B3GAT1	protein_coding	8920	4438	4486	56.1276	16.1097	15.9336
ENSG00000109971.14	HSPA8	protein_coding	64236	31907	32400	979.3512	281.0923	278.0200
ENSG00000109991.9	P2RX3	protein_coding	28	13	15	0.4671	0.1341	0.1326
ENSG00000110002.16	VWA5A	protein_coding	1389	651	738	16.1432	4.6334	4.5828
ENSG00000110011.13	DNAJC4	protein_coding	1899	1002	1084	50.0144	14.3551	14.1982
ENSG00000110013.13	SIAE	protein_coding	1144	1365	1373	10.4684	3.0046	2.9718
ENSG00000110025.13	SNX15	protein_coding	42	25	17	0.6357	0.1825	0.1805
ENSG00000110031.13	LPXN	protein_coding	512	253	261	15.3431	4.4038	4.3556
ENSG00000110042.8	DTX4	protein_coding	4434	2237	2224	50.9559	14.6253	14.4654
ENSG00000110046.13	ATG2A	protein_coding	2702	1356	1350	25.5017	7.3195	7.2395
ENSG00000110047.18	EHD1	protein_coding	6620	3272	3361	69.0862	19.8291	19.6123
ENSG00000110048.12	OSBP	protein_coding	3820	2094	2073	55.1361	15.8251	15.6521
ENSG00000110057.8	UNC93B1	protein_coding	554	271	288	11.5827	3.3245	3.2881
ENSG00000110060.9	PUS3	protein_coding	1276	646	630	46.9318	13.4703	13.3231
ENSG00000110063.10	DCPS	protein_coding	1517	902	940	14.2340	4.0854	4.0408
ENSG00000110066.15	KMT5B	protein_coding	3109	1535	1579	26.6270	7.6424	7.5589
ENSG00000110074.11	FOXRED1	protein_coding	1843	930	924	24.0853	6.9129	6.8374
ENSG00000110075.15	PPP6R3	protein_coding	4443	2436	2383	39.5502	11.3517	11.2276
ENSG00000110076.19	NRXN2	protein_coding	8320	4159	4173	58.0872	16.6721	16.4899
ENSG00000110077.14	MS4A6A	protein_coding	1764	910	856	22.5194	6.4635	6.3929
ENSG00000110079.18	MS4A4A	protein_coding	565	282	283	14.1784	4.0695	4.0250
ENSG00000110080.20	ST3GAL4	protein_coding	3035	1514	1531	37.6339	10.8016	10.6836
ENSG00000110090.13	CPT1A	protein_coding	4120	2090	2033	46.3530	13.3042	13.1588
ENSG00000110092.4	CCND1	protein_coding	9652	6053	5809	149.8757	43.0172	42.5470
ENSG00000110104.13	CCDC86	protein_coding	1537	1349	1463	34.0001	9.7587	9.6520
ENSG00000110107.9	PRPF19	protein_coding	10875	5374	5511	275.4275	79.0529	78.1889
ENSG00000110108.10	TMEM109	protein_coding	3052	1558	1509	105.5826	30.3042	29.9730
ENSG00000110148.10	CCKBR	protein_coding	14	12	4	0.4004	0.1149	0.1137
ENSG00000110169.11	HPX	protein_coding	30	15	15	0.6108	0.1753	0.1734
ENSG00000110171.20	TRIM3	protein_coding	1004	469	536	10.9946	3.1556	3.1212
ENSG00000110172.12	CHORDC1	protein_coding	1306	684	623	8.6990	2.4968	2.4695
ENSG00000110195.14	FOLR1	protein_coding	98	44	54	4.5253	1.2988	1.2846
ENSG00000110200.8	ANAPC15	protein_coding	364	900	865	9.3340	2.6790	2.6498
ENSG00000110203.9	FOLR3	protein_coding	22	12	10	1.1651	0.3344	0.3307
ENSG00000110218.9	PANX1	protein_coding	1961	984	977	50.8324	14.5898	14.4304
ENSG00000110237.5	ARHGEF17	protein_coding	4710	2395	2409	35.0976	10.0737	9.9636
ENSG00000110243.12	APOA5	protein_coding	7	3	4	0.2563	0.0736	0.0728
ENSG00000110244.7	APOA4	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000110245.12	APOC3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000110274.16	CEP164	protein_coding	1756	879	882	10.0666	2.8893	2.8577
ENSG00000110315.7	RNF141	protein_coding	4027	2024	2006	38.0460	10.9199	10.8006
ENSG00000110318.15	CEP126	protein_coding	301	153	149	2.7137	0.7789	0.7704
ENSG00000110321.19	EIF4G2	protein_coding	62764	31406	31364	546.8534	156.9573	155.2417
ENSG00000110324.11	IL10RA	protein_coding	532	255	281	4.8676	1.3971	1.3818
ENSG00000110328.6	GALNT18	protein_coding	1159	547	612	23.6302	6.7823	6.7082
ENSG00000110330.8	BIRC2	protein_coding	4315	2102	2214	70.3887	20.2029	19.9821
ENSG00000110344.10	UBE4A	protein_coding	2099	2334	2281	23.6513	6.7884	6.7142
ENSG00000110367.13	DDX6	protein_coding	9875	5010	5144	63.6926	18.2810	18.0812
ENSG00000110375.3	UPK2	protein_coding	53	53	73	3.4860	1.0005	0.9896
ENSG00000110395.7	CBL	protein_coding	2578	1297	1306	16.2645	4.6682	4.6172
ENSG00000110400.11	NECTIN1	protein_coding	3382	1640	1745	31.9849	9.1803	9.0799
ENSG00000110422.12	HIPK3	protein_coding	2132	1072	1065	19.3062	5.5412	5.4807
ENSG00000110427.17	KIAA1549L	protein_coding	1689	911	913	9.2507	2.6551	2.6261
ENSG00000110429.14	FBXO3	protein_coding	2204	1086	1122	13.0916	3.7575	3.7165
ENSG00000110435.12	PDHX	protein_coding	1907	1080	1076	37.8983	10.8775	10.7586
ENSG00000110436.13	SLC1A2	protein_coding	2270	1097	1182	7.3604	2.1126	2.0895
ENSG00000110442.12	COMMD9	protein_coding	4405	2148	2260	49.4016	14.1792	14.0242
ENSG00000110446.11	SLC15A3	protein_coding	573	518	563	6.5081	1.8679	1.8475
ENSG00000110448.11	CD5	protein_coding	67	28	40	1.5840	0.4546	0.4497
ENSG00000110455.14	ACCS	protein_coding	46	16	30	0.5822	0.1671	0.1653
ENSG00000110484.7	SCGB2A2	protein_coding	0	2	0	0.0000	0.0000	0.0000
ENSG00000110492.15	MDK	protein_coding	2099	977	1123	70.6630	20.2816	20.0599
ENSG00000110497.14	AMBRA1	protein_coding	1487	734	757	14.3271	4.1121	4.0672
ENSG00000110514.19	MADD	protein_coding	2136	1072	1068	18.8754	5.4176	5.3584
ENSG00000110536.14	PTPMT1	protein_coding	190	799	708	5.1264	1.4714	1.4553
ENSG00000110583.13	NAA40	protein_coding	2843	1414	1431	39.5668	11.3564	11.2323
ENSG00000110619.18	CARS1	protein_coding	3692	2378	2410	27.1938	7.8051	7.7198
ENSG00000110628.16	SLC22A18	protein_coding	205	114	130	2.8972	0.8316	0.8225
ENSG00000110651.12	CD81	protein_coding	59162	30988	31060	594.5841	170.6569	168.7916
ENSG00000110660.15	SLC35F2	protein_coding	1844	939	942	39.1399	11.2339	11.1111
ENSG00000110665.12	C11orf21	protein_coding	5	3	3	0.0907	0.0260	0.0258
ENSG00000110675.13	ELMOD1	protein_coding	672	343	329	8.4836	2.4350	2.4083
ENSG00000110680.13	CALCA	protein_coding	31	18	14	1.0785	0.3095	0.3062
ENSG00000110693.18	SOX6	protein_coding	7971	4026	3959	30.0043	8.6118	8.5177
ENSG00000110696.10	C11orf58	protein_coding	13615	6876	6762	97.3252	27.9342	27.6289
ENSG00000110697.13	PITPNM1	protein_coding	652	312	341	7.4824	2.1476	2.1241
ENSG00000110700.7	RPS13	protein_coding	36223	17918	18312	1266.1530	363.4098	359.4378
ENSG00000110711.10	AIP	protein_coding	5400	2708	2696	241.2170	69.2338	68.4771
ENSG00000110713.17	NUP98	protein_coding	4757	2361	2400	35.5087	10.1917	10.0803
ENSG00000110717.13	NDUFS8	protein_coding	6687	3341	3349	109.2992	31.3709	31.0280
ENSG00000110719.10	TCIRG1	protein_coding	531	280	253	8.9728	2.5754	2.5472
ENSG00000110721.12	CHKA	protein_coding	1568	1425	1328	29.8994	8.5817	8.4879
ENSG00000110723.12	EXPH5	protein_coding	138	73	65	0.9322	0.2676	0.2646
ENSG00000110756.18	HPS5	protein_coding	1381	696	688	15.8706	4.5552	4.5054
ENSG00000110768.12	GTF2H1	protein_coding	3521	1791	1735	37.5076	10.7654	10.6477
ENSG00000110777.12	POU2AF1	protein_coding	6	5	2	0.0634	0.0182	0.0180
ENSG00000110786.18	PTPN5	protein_coding	155	95	68	2.0846	0.5983	0.5918
ENSG00000110799.14	VWF	protein_coding	3728	1881	1856	26.5337	7.6157	7.5324
ENSG00000110801.14	PSMD9	protein_coding	474	227	250	3.9943	1.1464	1.1339
ENSG00000110811.20	P3H3	protein_coding	485	229	256	7.7946	2.2372	2.2128
ENSG00000110841.14	PPFIBP1	protein_coding	2042	999	1043	12.9138	3.7065	3.6660
ENSG00000110844.14	PRPF40B	protein_coding	467	873	864	3.6557	1.0493	1.0378
ENSG00000110848.8	CD69	protein_coding	23	15	8	0.6004	0.1723	0.1704
ENSG00000110851.12	PRDM4	protein_coding	2675	1450	1494	41.4415	11.8945	11.7645
ENSG00000110852.4	CLEC2B	protein_coding	78	45	45	2.1859	0.6274	0.6205
ENSG00000110871.15	COQ5	protein_coding	3579	1901	1730	105.7938	30.3648	30.0329
ENSG00000110876.10	SELPLG	protein_coding	1365	662	703	35.8991	10.3037	10.1911
ENSG00000110880.11	CORO1C	protein_coding	42619	21270	21365	487.5829	139.9455	138.4159
ENSG00000110881.12	ASIC1	protein_coding	4243	2129	2122	54.6003	15.6713	15.5000
ENSG00000110887.8	DAO	protein_coding	15	8	10	0.2856	0.0820	0.0811
ENSG00000110888.17	CAPRIN2	protein_coding	1145	556	590	10.0868	2.8951	2.8635
ENSG00000110900.16	TSPAN11	protein_coding	1354	763	756	14.0668	4.0374	3.9933
ENSG00000110906.13	KCTD10	protein_coding	3187	1630	1559	24.3374	6.9853	6.9089
ENSG00000110911.16	SLC11A2	protein_coding	8925	4504	4430	66.7286	19.1524	18.9430
ENSG00000110917.8	MLEC	protein_coding	8617	5287	5168	98.9503	28.4006	28.0902
ENSG00000110921.14	MVK	protein_coding	1211	775	765	13.7989	3.9606	3.9173
ENSG00000110925.7	CSRNP2	protein_coding	2892	1455	1439	40.8798	11.7333	11.6050
ENSG00000110931.19	CAMKK2	protein_coding	4493	2216	2283	46.3071	13.2910	13.1457
ENSG00000110934.13	BIN2	protein_coding	196	95	102	3.6352	1.0434	1.0320
ENSG00000110944.9	IL23A	protein_coding	23	11	15	1.4434	0.4143	0.4098
ENSG00000110955.9	ATP5F1B	protein_coding	38183	19128	19078	1261.3108	362.0200	358.0632
ENSG00000110958.16	PTGES3	protein_coding	16871	8559	8327	366.9457	105.3203	104.1692
ENSG00000110975.8	SYT10	protein_coding	1	0	1	0.0145	0.0042	0.0041
ENSG00000110987.9	BCL7A	protein_coding	7419	3758	3794	83.5454	23.9791	23.7170
ENSG00000111011.18	RSRC2	protein_coding	3727	1877	1851	31.5073	9.0432	8.9444
ENSG00000111012.10	CYP27B1	protein_coding	47	22	26	1.0581	0.3037	0.3004
ENSG00000111046.4	MYF6	protein_coding	0	0	2	0.0000	0.0000	0.0000
ENSG00000111049.4	MYF5	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000111052.7	LIN7A	protein_coding	105	65	45	1.1424	0.3279	0.3243
ENSG00000111057.11	KRT18	protein_coding	38	35	25	0.9154	0.2627	0.2599
ENSG00000111058.8	ACSS3	protein_coding	75	53	52	0.3003	0.0862	0.0852
ENSG00000111077.18	TNS2	protein_coding	6381	3313	3494	59.2338	17.0012	16.8154
ENSG00000111087.10	GLI1	protein_coding	40	23	19	0.6485	0.1861	0.1841
ENSG00000111110.12	PPM1H	protein_coding	442	224	219	4.5612	1.3091	1.2948
ENSG00000111142.14	METAP2	protein_coding	4939	2445	2495	81.3033	23.3356	23.0805
ENSG00000111144.10	LTA4H	protein_coding	2686	1488	1483	26.8159	7.6967	7.6126
ENSG00000111145.8	ELK3	protein_coding	826	452	449	13.1492	3.7741	3.7328
ENSG00000111181.12	SLC6A12	protein_coding	244	136	118	3.4164	0.9806	0.9699
ENSG00000111186.13	WNT5B	protein_coding	599	312	288	10.4442	2.9977	2.9649
ENSG00000111196.10	MAGOHB	protein_coding	627	302	325	9.5791	2.7494	2.7193
ENSG00000111199.12	TRPV4	protein_coding	60	31	31	1.1444	0.3285	0.3249
ENSG00000111203.13	ITFG2	protein_coding	1410	1412	1445	16.6649	4.7832	4.7309
ENSG00000111206.13	FOXM1	protein_coding	2878	2064	2106	43.2540	12.4147	12.2790
ENSG00000111215.12	PRR4	protein_coding	6	3	3	0.3386	0.0972	0.0961
ENSG00000111218.12	PRMT8	protein_coding	11	5	6	0.1218	0.0350	0.0346
ENSG00000111224.14	PARP11	protein_coding	924	464	464	11.0177	3.1623	3.1277
ENSG00000111229.16	ARPC3	protein_coding	8746	4472	4275	213.6039	61.3084	60.6383
ENSG00000111231.9	GPN3	protein_coding	1799	1119	1128	51.2910	14.7215	14.5606
ENSG00000111237.19	VPS29	protein_coding	4417	2594	2609	101.4422	29.1158	28.7976
ENSG00000111241.2	FGF6	protein_coding	0	0	1	0.0000	0.0000	0.0000
ENSG00000111245.17	MYL2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000111247.15	RAD51AP1	protein_coding	656	326	330	18.9664	5.4437	5.3842
ENSG00000111249.14	CUX2	protein_coding	265	128	137	2.6097	0.7490	0.7408
ENSG00000111252.11	SH2B3	protein_coding	1107	625	622	14.3401	4.1159	4.0709
ENSG00000111254.8	AKAP3	protein_coding	191	89	103	3.8454	1.1037	1.0916
ENSG00000111261.14	MANSC1	protein_coding	960	477	484	12.4163	3.5637	3.5248
ENSG00000111262.6	KCNA1	protein_coding	21	8	13	0.1944	0.0558	0.0552
ENSG00000111266.9	DUSP16	protein_coding	3242	1622	1624	33.6058	9.6455	9.5401
ENSG00000111269.3	CREBL2	protein_coding	1653	858	796	31.1586	8.9431	8.8453
ENSG00000111271.15	ACAD10	protein_coding	1264	627	637	10.4596	3.0021	2.9693
ENSG00000111275.13	ALDH2	protein_coding	8832	4360	4477	67.1539	19.2744	19.0638
ENSG00000111276.11	CDKN1B	protein_coding	6580	3269	3314	189.6490	54.4329	53.8379
ENSG00000111291.8	GPRC5D	protein_coding	2	1	1	0.1315	0.0378	0.0373
ENSG00000111300.10	NAA25	protein_coding	2006	1010	997	14.9768	4.2986	4.2517
ENSG00000111305.19	GSG1	protein_coding	3	2	1	0.0731	0.0210	0.0208
ENSG00000111319.13	SCNN1A	protein_coding	6	6	7	0.0755	0.0217	0.0214
ENSG00000111321.11	LTBR	protein_coding	681	366	319	8.1849	2.3492	2.3235
ENSG00000111325.16	OGFOD2	protein_coding	66	73	78	1.0589	0.3039	0.3006
ENSG00000111328.7	CDK2AP1	protein_coding	42879	21040	22165	525.9635	150.9615	149.3115
ENSG00000111331.13	OAS3	protein_coding	183	93	93	1.6578	0.4758	0.4706
ENSG00000111335.13	OAS2	protein_coding	268	139	131	3.1630	0.9078	0.8979
ENSG00000111339.12	ART4	protein_coding	2	3	0	0.0282	0.0081	0.0080
ENSG00000111341.10	MGP	protein_coding	3710	3156	3190	95.0034	27.2678	26.9697
ENSG00000111344.11	RASAL1	protein_coding	8	3	6	0.1229	0.0353	0.0349
ENSG00000111348.9	ARHGDIB	protein_coding	4198	2073	2126	151.9843	43.6224	43.1456
ENSG00000111358.14	GTF2H3	protein_coding	2193	1118	1079	40.5922	11.6507	11.5234
ENSG00000111361.13	EIF2B1	protein_coding	6219	3213	3264	126.7609	36.3828	35.9851
ENSG00000111364.16	DDX55	protein_coding	1422	853	827	18.3916	5.2787	5.2210
ENSG00000111371.16	SLC38A1	protein_coding	2893	1450	1444	21.3555	6.1294	6.0624
ENSG00000111404.7	RERGL	protein_coding	308	146	162	14.6998	4.2191	4.1730
ENSG00000111405.9	ENDOU	protein_coding	21	15	10	0.5795	0.1663	0.1645
ENSG00000111412.6	SPRING1	protein_coding	5133	2584	2552	43.7284	12.5509	12.4137
ENSG00000111424.12	VDR	protein_coding	18	7	12	0.2345	0.0673	0.0666
ENSG00000111432.4	FZD10	protein_coding	52	30	22	1.1713	0.3362	0.3325
ENSG00000111445.14	RFC5	protein_coding	1588	1371	1311	36.1337	10.3711	10.2577
ENSG00000111450.14	STX2	protein_coding	1692	856	836	33.5985	9.6434	9.5380
ENSG00000111452.13	ADGRD1	protein_coding	132	63	71	0.6630	0.1903	0.1882
ENSG00000111481.10	COPZ1	protein_coding	10549	5265	5286	200.0698	57.4238	56.7962
ENSG00000111490.15	TBC1D30	protein_coding	144	78	67	1.0778	0.3094	0.3060
ENSG00000111530.13	CAND1	protein_coding	6770	3376	3394	36.8554	10.5782	10.4626
ENSG00000111536.5	IL26	protein_coding	1	0	1	0.0694	0.0199	0.0197
ENSG00000111537.5	IFNG	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000111540.16	RAB5B	protein_coding	10112	5066	5078	114.5694	32.8836	32.5242
ENSG00000111554.14	MDM1	protein_coding	625	338	287	7.0553	2.0250	2.0029
ENSG00000111581.10	NUP107	protein_coding	2085	1090	1081	19.0227	5.4599	5.4002
ENSG00000111596.14	CNOT2	protein_coding	3076	1529	1657	16.2606	4.6671	4.6161
ENSG00000111602.12	TIMELESS	protein_coding	2673	1286	1390	33.7739	9.6937	9.5878
ENSG00000111605.18	CPSF6	protein_coding	4068	2001	2119	37.3592	10.7228	10.6056
ENSG00000111615.14	KRR1	protein_coding	1232	1207	1271	8.4749	2.4325	2.4059
ENSG00000111639.8	MRPL51	protein_coding	4811	2662	2642	256.2466	73.5476	72.7437
ENSG00000111640.15	GAPDH	protein_coding	97734	94095	95681	3015.5811	865.5287	856.0686
ENSG00000111641.12	NOP2	protein_coding	19	9	17	0.2997	0.0860	0.0851
ENSG00000111642.16	CHD4	protein_coding	1875	924	956	10.9035	3.1295	3.0953
ENSG00000111644.8	ACRBP	protein_coding	30	17	16	0.7876	0.2261	0.2236
ENSG00000111647.13	UHRF1BP1L	protein_coding	941	468	473	10.4675	3.0044	2.9715
ENSG00000111652.10	COPS7A	protein_coding	5029	2494	2540	130.9108	37.5739	37.1632
ENSG00000111653.20	ING4	protein_coding	5336	2725	2623	145.6193	41.7955	41.3387
ENSG00000111664.11	GNB3	protein_coding	118	115	107	2.5381	0.7285	0.7205
ENSG00000111665.12	CDCA3	protein_coding	800	419	493	12.1219	3.4792	3.4412
ENSG00000111666.11	CHPT1	protein_coding	3408	1980	2054	42.0545	12.0704	11.9385
ENSG00000111667.14	USP5	protein_coding	9385	4816	4573	186.6109	53.5609	52.9754
ENSG00000111669.15	TPI1	protein_coding	37878	18429	19473	1037.1353	297.6774	294.4238
ENSG00000111670.16	GNPTAB	protein_coding	2558	1263	1298	19.3482	5.5533	5.4926
ENSG00000111671.10	SPSB2	protein_coding	872	462	476	26.2911	7.5460	7.4636
ENSG00000111674.9	ENO2	protein_coding	7674	3965	3714	132.5222	38.0364	37.6206
ENSG00000111676.15	ATN1	protein_coding	12890	6338	6564	186.2664	53.4620	52.8776
ENSG00000111678.11	C12orf57	protein_coding	1604	3567	3483	65.6597	18.8456	18.6396
ENSG00000111679.17	PTPN6	protein_coding	650	329	322	9.5934	2.7535	2.7234
ENSG00000111684.11	LPCAT3	protein_coding	518	1311	1307	8.1600	2.3421	2.3165
ENSG00000111696.12	NT5DC3	protein_coding	1786	902	885	15.0744	4.3266	4.2793
ENSG00000111700.13	SLCO1B3	protein_coding	1	0	1	0.0209	0.0060	0.0059
ENSG00000111701.7	APOBEC1	protein_coding	1	1	0	0.0827	0.0237	0.0235
